customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1918953803','2','F','28007','M348934600','28007','es_transportation',11.44,0
'C1352750459','6','M','28007','M348934600','28007','es_transportation',11.76,0
'C1051712338','4','M','28007','M348934600','28007','es_transportation',23.93,0
'C399061526','2','F','28007','M1823072687','28007','es_transportation',2.1,0
'C1108967401','1','M','28007','M348934600','28007','es_transportation',9.25,0
'C1782998558','3','F','28007','M348934600','28007','es_transportation',21.04,0
'C1089903335','3','M','28007','M348934600','28007','es_transportation',12.82,0
'C1591441443','6','M','28007','M85975013','28007','es_food',19.05,0
'C1080719046','3','M','28007','M348934600','28007','es_transportation',10.88,0
'C151715772','3','F','28007','M348934600','28007','es_transportation',25.22,0
'C1731135780','2','M','28007','M348934600','28007','es_transportation',13.44,0
'C1556912476','3','F','28007','M348934600','28007','es_transportation',42.69,0
'C108266856','3','F','28007','M1823072687','28007','es_transportation',55.84,0
'C1656440641','2','M','28007','M348934600','28007','es_transportation',41.79,0
'C138375181','5','F','28007','M855959430','28007','es_hyper',69.65,0
'C1200227736','2','M','28007','M348934600','28007','es_transportation',0.3,0
'C171345183','3','F','28007','M348934600','28007','es_transportation',12.61,0
'C139784508','2','M','28007','M1823072687','28007','es_transportation',6.18,0
'C1568308501','3','M','28007','M348934600','28007','es_transportation',27.67,0
'C951689990','3','F','28007','M348934600','28007','es_transportation',44.8,0
'C1944210063','3','M','28007','M348934600','28007','es_transportation',27.85,0
'C1657925669','3','F','28007','M348934600','28007','es_transportation',34.31,0
'C1160421902','3','M','28007','M857378720','28007','es_hotelservices',176.32,1
'C966214713','3','M','28007','M857378720','28007','es_hotelservices',337.41,1
'C57136184','6','F','28007','M348934600','28007','es_transportation',15.99,0
'C494777408','2','M','28007','M348934600','28007','es_transportation',19.39,0
'C1089848865','3','F','28007','M348934600','28007','es_transportation',28.32,0
'C19820082','5','F','28007','M348934600','28007','es_transportation',11.03,0
'C1643499361','4','M','28007','M1823072687','28007','es_transportation',4.88,0
'C956700475','4','F','28007','M348934600','28007','es_transportation',29.93,0
'C914285365','4','M','28007','M348934600','28007','es_transportation',54.17,0
'C1341517098','4','F','28007','M348934600','28007','es_transportation',18.54,0
'C956898918','2','F','28007','M348934600','28007','es_transportation',24.44,0
'C563130428','3','M','28007','M348934600','28007','es_transportation',25.85,0
'C1017469037','2','M','28007','M348934600','28007','es_transportation',8.06,0
'C286547187','2','M','28007','M348934600','28007','es_transportation',6.35,0
'C1689083890','2','F','28007','M85975013','28007','es_food',47.44,0
'C966984015','4','M','28007','M348934600','28007','es_transportation',38.32,0
'C356873706','3','M','28007','M1823072687','28007','es_transportation',13.79,0
'C1905402681','1','M','28007','M348934600','28007','es_transportation',1.51,0
'C715527139','1','M','28007','M480139044','28007','es_health',44.14,0
'C1154631581','5','M','28007','M348934600','28007','es_transportation',37.67,0
'C1913314890','3','F','28007','M348934600','28007','es_transportation',25.3,0
'C2110568911','2','F','28007','M348934600','28007','es_transportation',57.26,0
'C856318696','2','F','28007','M348934600','28007','es_transportation',54.22,0
'C566232847','3','M','28007','M348934600','28007','es_transportation',16.42,0
'C1756466427','4','M','28007','M348934600','28007','es_transportation',16.47,0
'C2026269026','3','M','28007','M1198415165','28007','es_wellnessandbeauty',40.31,0
'C843090653','4','F','28007','M855959430','28007','es_hyper',57.28,0
'C475340225','2','M','28007','M1823072687','28007','es_transportation',6.01,0
'C1102464953','4','F','28007','M348934600','28007','es_transportation',6.63,0
'C755000520','2','F','28007','M348934600','28007','es_transportation',44.27,0
'C385721880','2','M','28007','M1823072687','28007','es_transportation',2.93,0
'C1969430351','3','M','28007','M85975013','28007','es_food',6.92,0
'C1817318774','2','F','28007','M980657600','28007','es_sportsandtoys',106.29,0
'C2075935351','U','E','28007','M1823072687','28007','es_transportation',21.25,0
'C862267590','4','M','28007','M348934600','28007','es_transportation',33.28,0
'C1799527037','2','M','28007','M855959430','28007','es_hyper',19.21,0
'C26045684','4','F','28007','M348934600','28007','es_transportation',15.34,0
'C1803364571','5','M','28007','M348934600','28007','es_transportation',27.81,0
'C2145933360','5','F','28007','M348934600','28007','es_transportation',57.79,0
'C126488680','4','M','28007','M348934600','28007','es_transportation',11.34,0
'C635222317','3','F','28007','M348934600','28007','es_transportation',54.83,0
'C1070471979','3','M','28007','M85975013','28007','es_food',44.77,0
'C1854104284','2','F','28007','M348934600','28007','es_transportation',29.94,0
'C2086664398','2','F','28007','M85975013','28007','es_food',1.6,0
'C1615671416','6','F','28007','M348934600','28007','es_transportation',17.74,0
'C1767072624','2','F','28007','M348934600','28007','es_transportation',50.91,0
'C856674856','2','F','28007','M348934600','28007','es_transportation',31.34,0
'C1688605578','3','M','28007','M348934600','28007','es_transportation',13.09,0
'C845102514','4','M','28007','M85975013','28007','es_food',13.85,0
'C1259760240','2','F','28007','M348934600','28007','es_transportation',7.11,0
'C723509264','4','F','28007','M2122776122','28007','es_home',54.59,0
'C918296398','2','F','28007','M348934600','28007','es_transportation',10.09,0
'C1769401317','3','M','28007','M348934600','28007','es_transportation',41.78,0
'C1962407385','2','M','28007','M348934600','28007','es_transportation',22.11,0
'C841616397','2','M','28007','M85975013','28007','es_food',7.44,0
'C74457300','1','F','28007','M348934600','28007','es_transportation',13.16,0
'C364273844','3','F','28007','M348934600','28007','es_transportation',66.22,0
'C1475799889','3','F','28007','M348934600','28007','es_transportation',27.57,0
'C955592184','2','F','28007','M348934600','28007','es_transportation',22.75,0
'C1395098424','2','F','28007','M348934600','28007','es_transportation',2.55,0
'C1104044396','1','M','28007','M348934600','28007','es_transportation',48.41,0
'C1197304790','3','M','28007','M1352454843','28007','es_hotelservices',90.3,0
'C532118459','3','F','28007','M348934600','28007','es_transportation',37.58,0
'C1419235351','4','M','28007','M348934600','28007','es_transportation',5.18,0
'C395508103','2','F','28007','M855959430','28007','es_hyper',18.19,0
'C927766810','3','F','28007','M348934600','28007','es_transportation',2.74,0
'C1081944543','4','F','28007','M348934600','28007','es_transportation',32.71,0
'C662396672','2','M','28007','M348934600','28007','es_transportation',37.73,0
'C1741615821','3','M','28007','M348934600','28007','es_transportation',16.1,0
'C1731249040','1','F','28007','M348934600','28007','es_transportation',30.86,0
'C743791359','3','F','28007','M348934600','28007','es_transportation',2.49,0
'C1975714155','5','F','28007','M1823072687','28007','es_transportation',46.01,0
'C1067134113','4','F','28007','M1823072687','28007','es_transportation',16.44,0
'C560376591','2','F','28007','M348934600','28007','es_transportation',10.99,0
'C399875163','2','M','28007','M348934600','28007','es_transportation',1.47,0
'C1872482068','4','M','28007','M348934600','28007','es_transportation',14.89,0
'C2084449024','4','F','28007','M348934600','28007','es_transportation',25.36,0
'C75208519','2','M','28007','M348934600','28007','es_transportation',47.45,0
'C1040980271','3','M','28007','M348934600','28007','es_transportation',9.57,0
'C1486017704','3','F','28007','M348934600','28007','es_transportation',43.42,0
'C671449181','3','F','28007','M1198415165','28007','es_wellnessandbeauty',38.48,0
'C401828466','3','M','28007','M348934600','28007','es_transportation',5.18,0
'C484268062','3','F','28007','M348934600','28007','es_transportation',23.75,0
'C801383032','3','M','28007','M151143676','28007','es_barsandrestaurants',98.44,0
'C69317479','3','F','28007','M1823072687','28007','es_transportation',39.67,0
'C745099746','3','F','28007','M348934600','28007','es_transportation',53.78,0
'C1862384239','4','M','28007','M117188757','28007','es_home',87.51,0
'C125143024','5','M','28007','M348934600','28007','es_transportation',12.03,0
'C676229147','2','M','28007','M348934600','28007','es_transportation',23.14,0
'C1303935849','2','M','28007','M348934600','28007','es_transportation',26.04,0
'C861479162','3','F','28007','M348934600','28007','es_transportation',30.35,0
'C534961358','2','F','28007','M348934600','28007','es_transportation',28.69,0
'C582688427','5','M','28007','M348934600','28007','es_transportation',14.13,0
'C1532733169','3','M','28007','M348934600','28007','es_transportation',2.07,0
'C1299474405','4','F','28007','M348934600','28007','es_transportation',26.77,0
'C164104645','5','F','28007','M1823072687','28007','es_transportation',9.7,0
'C1090528803','3','F','28007','M348934600','28007','es_transportation',34.28,0
'C1179217322','5','F','28007','M85975013','28007','es_food',63.22,0
'C1967337226','4','M','28007','M1823072687','28007','es_transportation',26.95,0
'C737765767','2','F','28007','M840466850','28007','es_tech',247.76,0
'C1750362802','5','M','28007','M348934600','28007','es_transportation',57.23,0
'C338406777','3','F','28007','M348934600','28007','es_transportation',37.29,0
'C2078039202','4','M','28007','M1535107174','28007','es_wellnessandbeauty',33.78,0
'C1234264195','5','F','28007','M348934600','28007','es_transportation',40.93,0
'C1882101149','4','M','28007','M348934600','28007','es_transportation',39.26,0
'C2125787399','4','F','28007','M348934600','28007','es_transportation',17.19,0
'C1027777422','2','M','28007','M348934600','28007','es_transportation',16.05,0
'C723171448','4','M','28007','M1823072687','28007','es_transportation',39.06,0
'C483009385','3','F','28007','M348934600','28007','es_transportation',34.43,0
'C175698222','2','F','28007','M1823072687','28007','es_transportation',39.74,0
'C310751417','2','F','28007','M1823072687','28007','es_transportation',37.12,0
'C1731138845','2','F','28007','M348934600','28007','es_transportation',49.05,0
'C488606576','2','F','28007','M348934600','28007','es_transportation',47.71,0
'C1627004719','5','F','28007','M348934600','28007','es_transportation',43.65,0
'C521087514','4','F','28007','M348934600','28007','es_transportation',9.54,0
'C1812702959','3','F','28007','M348934600','28007','es_transportation',55.17,0
'C1810630647','2','F','28007','M1053599405','28007','es_health',105.54,0
'C96407618','4','F','28007','M348934600','28007','es_transportation',1.74,0
'C1965496749','3','F','28007','M348934600','28007','es_transportation',4,0
'C1450140987','4','F','28007','M1198415165','28007','es_wellnessandbeauty',220.11,1
'C60026962','2','F','28007','M1198415165','28007','es_wellnessandbeauty',4.32,1
'C476313806','5','F','28007','M348934600','28007','es_transportation',12.43,0
'C826715503','5','M','28007','M348934600','28007','es_transportation',9.96,0
'C58324694','3','F','28007','M1823072687','28007','es_transportation',25.62,0
'C281474709','5','F','28007','M348934600','28007','es_transportation',21.7,0
'C869954068','3','F','28007','M151143676','28007','es_barsandrestaurants',65.69,0
'C168191673','1','F','28007','M1823072687','28007','es_transportation',60.42,0
'C1494829095','3','F','28007','M348934600','28007','es_transportation',39.78,0
'C1761368684','1','F','28007','M348934600','28007','es_transportation',29.18,0
'C183270065','0','F','28007','M348934600','28007','es_transportation',22.82,0
'C747353905','2','M','28007','M348934600','28007','es_transportation',3.17,0
'C1415998962','2','F','28007','M1823072687','28007','es_transportation',26.57,0
'C1158738757','3','M','28007','M348934600','28007','es_transportation',17.37,0
'C1597289593','4','F','28007','M348934600','28007','es_transportation',10.2,0
'C1340235335','3','F','28007','M348934600','28007','es_transportation',37.29,0
'C90085212','1','M','28007','M348934600','28007','es_transportation',4.14,0
'C150273597','4','M','28007','M1823072687','28007','es_transportation',23.07,0
